,epoch,train_loss,val_loss
0,1,3600.6443486213684,0.0
1,2,1636.6849114894867,0.0
2,3,1512.621989250183,0.0
3,4,1555.780442237854,0.0
4,5,2437.465392112732,0.0
5,6,1656.4922542572021,0.0
6,7,1561.0995149612427,0.0
7,8,1502.4821276664734,0.0
8,9,1491.9044127464294,0.0
